Username,ID,Date,Duration,Duration_Formatted,Session,Condition_Number
w10008682,pcenp1qkfh,2022-02-03T21:34:08+00:00,1997,00:33:17,1,11
10085338,2lgyhqh70y,2022-02-05T21:37:56+00:00,2234,00:37:14,1,12
w10081946,ecyeoqsg5g,2022-02-07T00:40:56+00:00,1647,00:27:27,1,13
10104845,sm9b2cymme,2022-02-07T16:48:27+00:00,1694,00:28:14,1,14
w10001222,3nhu1msbez,2022-02-08T00:10:31+00:00,1580,00:26:20,1,15
w10119552,e7x684eory,2022-02-09T04:55:42+00:00,1689,00:28:09,1,16
W10070340_ACM,6hokx3gbh8,2022-02-09T07:47:43+00:00,1849,00:30:49,1,17
W10062325_BKT,s4z1236388,2022-02-10T05:39:30+00:00,1782,00:29:42,1,18
w10050755,6j000shtge,2022-02-10T10:30:10+00:00,1408,00:23:28,1,1
w10056898,ajk1du7dah,2022-02-11T04:19:59+00:00,1822,00:30:22,1,2
w545803,lk2d3uya38,2022-02-11T18:30:46+00:00,2183,00:36:23,1,4
141641,zl8lqiosrj,2022-02-15T03:36:20+00:00,2723,00:45:23,1,7
W10083663_EEP,d1xi2zk5sj,2022-02-16T16:35:54+00:00,1576,00:26:16,1,8
w10087097,t1j5oegpow,2022-02-18T00:08:48+00:00,1711,00:28:31,1,12
W10049766_AN,8272ampkqh,2022-02-18T02:15:27+00:00,2135,00:35:35,1,14
w10123420,cz516fagf1,2022-02-18T04:06:41+00:00,1887,00:31:27,1,15
w10087651_EKW,8aop97ec9u,2022-02-18T17:19:07+00:00,1758,00:29:18,1,16
w10085282MOB,2zc04fjeas,2022-02-21T03:15:50+00:00,1634,00:27:14,1,18
w10072976,lpy725v89d,2022-02-22T21:41:46+00:00,1536,00:25:36,1,1
w10125837,b8o53xook8,2022-02-23T00:06:11+00:00,1590,00:26:30,1,2
w10080591,qbzawr9ab8,2022-02-23T19:55:54+00:00,1358,00:22:38,1,3
w855903_klb,3cgu88p12j,2022-03-01T15:22:37+00:00,3849,01:04:09,1,6
W10003295_MGP,cf6n3y3ica,2022-03-04T02:26:28+00:00,1608,00:26:48,1,7
w10040181_LTB,d255kmrfga,2022-03-04T04:35:10+00:00,1915,00:31:55,1,8
w10105521,af9op12ti0,2022-03-05T02:37:45+00:00,1591,00:26:31,1,9
W10035706_JPD,aominvd5rt,2022-03-09T06:38:35+00:00,1747,00:29:07,1,10
w202046,m2lf2a1t3z,2022-03-09T20:13:55+00:00,2188,00:36:28,1,11
w10109494,mlk8d11otk,2022-03-10T00:04:08+00:00,2229,00:37:09,1,12
w10079579,jyf0gxo6vi,2022-03-10T23:51:58+00:00,1495,00:24:55,1,13
w10116231_KMY,geiv17oulk,2022-03-14T02:14:17+00:00,2202,00:36:42,1,14
w212914,bdg8ayy4p2,2022-03-18T23:03:24+00:00,1549,00:25:49,1,15
w10094719,mgzy6wh9ok,2022-03-21T20:32:04+00:00,1750,00:29:10,1,16
W10064913_JMP,0f6c1ixrld,2022-03-22T02:00:24+00:00,2751,00:45:51,1,17
w10059972_GRD,c7lergx6xc,2022-03-27T21:04:40+00:00,1723,00:28:43,1,1
10084217,5hbft8gwxl,2022-03-28T01:33:41+00:00,3069,00:51:09,1,2
W10100968_BDL,a8l71vnslj,2022-03-29T00:22:02+00:00,1826,00:30:26,1,3
W10005089,jcttxler64,2022-03-29T06:00:06+00:00,1570,00:26:10,1,4
w10042667_JTG,ohe93i706n,2022-03-29T16:18:15+00:00,1756,00:29:16,1,5
10111968,3a05o4slqb,2022-03-29T20:09:12+00:00,1653,00:27:33,1,7
w10107537,ndz90dg92r,2022-03-29T20:46:52+00:00,1922,00:32:02,1,8
w10107537,ndz90dg92r,2022-03-29T20:47:00+00:00,1930,00:32:10,1,8
w10087208,gd276vyzol,2022-03-29T22:35:00+00:00,1654,00:27:34,1,9
w10098177,rd856adxto,2022-03-30T13:30:52+00:00,2028,00:33:48,1,11
w10090932,bq34jr07bv,2022-04-04T01:52:28+00:00,1864,00:31:04,1,13
w10099915,t66ydguaaa,2022-04-04T18:43:41+00:00,1576,00:26:16,1,15
w10064760,s7zr6ospj1,2022-04-06T05:17:03+00:00,1767,00:29:27,1,17
w10060109,tgk4b6pfep,2022-04-06T07:20:52+00:00,1747,00:29:07,1,18
w10075510,ddgs83ieal,2022-04-06T15:11:58+00:00,1638,00:27:18,1,1
w10095378,jm23xhqocg,2022-04-07T02:36:03+00:00,1460,00:24:20,1,3
w10112292,jw6nm1nmku,2022-04-07T20:22:27+00:00,1423,00:23:43,1,4
10095269,6fdjpqvpa5,2022-04-07T20:33:57+00:00,1493,00:24:53,1,5
10022443,tftk3kef5s,2022-04-08T21:24:03+00:00,1890,00:31:30,1,7
W10121512_JNM,9y5mhxe14g,2022-04-09T13:50:31+00:00,2017,00:33:37,1,9
W10121512_JNM,9y5mhxe14g,2022-04-09T13:51:17+00:00,2063,00:34:23,1,9
w10085225,cumnbxo2fz,2022-04-14T21:33:52+00:00,1915,00:31:55,1,16
w10131872_KAB,tm31pqdpir,2022-04-14T23:06:10+00:00,2128,00:35:28,1,17
w824329,20vrj5ihao,2022-04-19T02:49:56+00:00,1665,00:27:45,1,18
W10130148,lnsppj4as9,2022-04-19T16:06:18+00:00,1737,00:28:57,1,1
w995785,uu4zf7xs2q,2022-04-19T20:13:59+00:00,1881,00:31:21,1,2
10029821,mjted41beg,2022-04-20T17:03:01+00:00,1955,00:32:35,1,4
w10094716,idk0p3kzuw,2022-04-21T00:00:38+00:00,1757,00:29:17,1,7
w10056576,b110n6rfhr,2022-04-21T01:54:14+00:00,1865,00:31:05,1,8
w10056576,b110n6rfhr,2022-04-21T01:54:18+00:00,1869,00:31:09,1,8
w10105843_ISL,bi6abwzq0s,2022-04-21T20:22:52+00:00,1698,00:28:18,1,10
10101489,54f1oh4x4e,2022-04-22T00:34:18+00:00,1909,00:31:49,1,12
w998018_HMP,h2nyo6nsot,2022-04-22T21:47:01+00:00,1591,00:26:31,1,14
w10113471,i9dhzjhi7t,2022-04-23T03:25:06+00:00,1556,00:25:56,1,15
W10049640,7daomew0gm,2022-04-25T04:14:55+00:00,2656,00:44:16,1,16
W10059672_BLM,rrtxjfpar6,2022-04-25T20:18:18+00:00,1543,00:25:43,1,17
w10120177,hvu83e3om6,2022-04-26T01:00:32+00:00,1567,00:26:07,1,2
w10102219,ez5awwtnqq,2022-04-26T04:19:15+00:00,1583,00:26:23,1,3
w10081449,gas31cp7qh,2022-04-26T05:35:37+00:00,1397,00:23:17,1,4
w10074364,ku0mb9eckw,2022-04-26T16:24:05+00:00,1517,00:25:17,1,6
w10066965,8wovn7qnpm,2022-04-26T18:48:55+00:00,1736,00:28:56,1,7
w10090726,j5885tk4rl,2022-04-26T18:54:23+00:00,1964,00:32:44,1,9
w10090726,j5885tk4rl,2022-04-26T18:54:29+00:00,1970,00:32:50,1,9
w10005085,h8phaksrzj,2022-04-26T19:18:51+00:00,2451,00:40:51,1,10
w10099324,3dbsgyhiir,2022-04-26T21:58:57+00:00,1966,00:32:46,1,11
w10042292,giwx0cao6x,2022-04-27T13:39:54+00:00,1943,00:32:23,1,12
W10111209,itfo66wror,2022-04-27T15:11:08+00:00,1746,00:29:06,1,13
w10103573,dbz7fhtspg,2022-04-27T15:28:08+00:00,1739,00:28:59,1,14
w10116707,8dkb1vywt9,2022-04-27T18:38:27+00:00,1853,00:30:53,1,15
w10078758,vqsdjl8i3j,2022-04-27T23:38:35+00:00,1878,00:31:18,1,16
10137584,haak8k3s2u,2022-04-28T18:06:44+00:00,3462,00:57:42,1,1
W10079878_LFB,9d7gndmxgv,2022-04-28T19:55:31+00:00,1540,00:25:40,1,2
w10058006,pd7dldmzih,2022-04-28T20:05:21+00:00,1492,00:24:52,1,4
W10104941,oh032wj7vc,2022-04-28T20:24:00+00:00,1579,00:26:19,1,5
w10063195,eupcrggcuc,2022-04-29T00:57:16+00:00,1390,00:23:10,1,6
0010113393,sol4v4kdz6,2022-04-29T14:32:08+00:00,2063,00:34:23,1,7
w10095057,tl0qkn27to,2022-04-30T22:46:36+00:00,2270,00:37:50,1,9
W10032501_ALW,ykrxp2i94y,2022-05-01T18:04:25+00:00,2193,00:36:33,1,12
w10080760,d2yo2v2db7,2022-05-02T16:47:33+00:00,1650,00:27:30,1,13
10107227,k5xmcb2tks,2022-05-02T22:17:08+00:00,1589,00:26:29,1,14
w838736,8159k8d2gm,2022-05-03T02:21:42+00:00,1761,00:29:21,1,16
autumn.burkhalter@usm.edu,ks8acsij8h,2022-05-03T18:59:20+00:00,1667,00:27:47,1,1
w10119579@usm.edu,khf51gfb9f,2022-05-03T19:04:14+00:00,1836,00:30:36,1,2
w10085119,r9ohlqh0jn,2022-05-03T19:06:24+00:00,1865,00:31:05,1,3
w10085119,r9ohlqh0jn,2022-05-03T19:06:28+00:00,1869,00:31:09,1,3
W10086692_KAW,ulf1mjd1mo,2022-05-03T20:04:16+00:00,1623,00:27:03,1,4
w10107067,c5rue8tcx3,2022-05-03T20:12:43+00:00,1877,00:31:17,1,5
w10067850,tpckmoqpfa,2022-05-03T21:57:26+00:00,2092,00:34:52,1,6
10109732,adsjjyapx3,2022-05-03T23:11:03+00:00,2247,00:37:27,1,7
w10103997,mpijkma11r,2022-05-04T00:19:44+00:00,1737,00:28:57,1,8
w10074131_DC,0h380mkfuq,2022-05-04T00:53:24+00:00,1949,00:32:29,1,9
w975827,pqkjlmcte2,2022-05-04T01:47:00+00:00,2098,00:34:58,1,10
w936013,o9g457rm3o,2022-05-04T03:49:11+00:00,2637,00:43:57,1,11
w10129261_jf,kh0k303um2,2022-05-04T14:24:23+00:00,1786,00:29:46,1,12
w10001326,sekzw4c64x,2022-05-04T16:36:25+00:00,1623,00:27:03,1,14
W10110118,c5o6wsemay,2022-05-04T18:23:28+00:00,1713,00:28:33,1,15
w10127852,3vzqzqvnt9,2022-05-04T19:31:21+00:00,1940,00:32:20,1,17
w10114267,hvc58pltre,2022-05-04T20:19:47+00:00,1728,00:28:48,1,18
10089008,qt7puxpdy6,2022-05-04T21:17:22+00:00,1563,00:26:03,1,1
w10117848,dk2o755dky,2022-05-04T22:10:10+00:00,1575,00:26:15,1,2
W10046021_EAW,20ru0pb87s,2022-05-04T22:48:08+00:00,1385,00:23:05,1,3
w10103018_ejm,pansa42sde,2022-05-04T23:03:15+00:00,1388,00:23:08,1,4
w10098701_hnj,90uhhi7fyt,2022-05-04T23:50:51+00:00,2121,00:35:21,1,5
w10075049,05cqufbi6t,2022-05-05T02:02:24+00:00,1725,00:28:45,1,7
w10108038_MPC,ihcq6wok30,2022-05-05T04:05:35+00:00,1656,00:27:36,1,9
W10042758_BLH,m401ateg19,2022-05-05T04:41:07+00:00,2672,00:44:32,1,10
10099717,oqjak3urrf,2022-05-05T04:45:59+00:00,1729,00:28:49,1,11
w10036694_mbf,l35amzmsru,2022-05-05T05:04:47+00:00,1674,00:27:54,1,12
w10002889_TMS,g7i9h7rqm5,2022-05-05T07:21:07+00:00,1754,00:29:14,1,14
w10111091,gto5ziw7vk,2022-05-05T16:15:31+00:00,1467,00:24:27,1,16
w10110034,wopqmlgvl4,2022-05-05T16:46:35+00:00,2446,00:40:46,1,17
w10056664_JL,xyg8eticf3,2022-05-05T20:27:40+00:00,3041,00:50:41,1,3
w10013001_EMA,y4elbdytjn,2022-05-31T16:27:06+00:00,1899,00:31:39,1,5
w10014222,vnqwnohl2y,2022-06-01T02:58:18+00:00,3474,00:57:54,1,6
w10014222,vnqwnohl2y,2022-06-01T02:58:25+00:00,3481,00:58:01,1,6
10043107,6ztknp92jo,2022-06-02T01:20:38+00:00,1900,00:31:40,1,7
w10084691,g9rd43acf9,2022-06-05T19:00:56+00:00,1995,00:33:15,1,8
w10113657_enw,0zsoc848wo,2022-06-08T22:25:52+00:00,2301,00:38:21,1,9
w10110290_DL,28ruxct6lv,2022-06-13T02:53:57+00:00,2209,00:36:49,1,13
